episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
188, -6316.4869220256805, 2, 12.356291496000267, 705, 149854,                                             149854, 0.0, 1405.006591796875
189, -4616.752314567566, 2, 6.743289518999518, 397, 150251,                                             150251, 0.0, 1478.41650390625
190, -4823.821795463562, 2, 7.747106466998957, 458, 150709,                                             150709, 0.0, 1850.0166015625
191, -6155.832468986511, 2, 11.45607532699978, 650, 151359,                                             151359, 0.0, 1580.980224609375
192, -6364.009466052055, 2, 17.56796969900097, 1052, 152411,                                             152411, 0.0, 1371.512939453125
193, -7649.299901723862, 3, 9.553103465001186, 578, 152989,                                             152989, 0.0, 1519.379638671875
194, -13822.02797561884, 2, 42.632328143999985, 2569, 155558,                                             155558, 0.0, 1393.7655029296875
195, -5949.581320464611, 2, 13.934140872999706, 836, 156394,                                             156394, 0.0, 1501.4080810546875
196, -6064.300921320915, 2, 14.563932756000213, 874, 157268,                                             157268, 0.0, 1428.6298828125
197, 2023.8507172465324, 1, 4.538952824999797, 270, 157538,                                             157538, 0.0, 1625.1328125
198, -4247.98273229599, 2, 4.51275997599987, 266, 157804,                                             157804, 0.0, 1091.146240234375
199, -5381.321885585785, 2, 10.127239841998744, 594, 158398,                                             158398, 0.0, 1399.0780029296875
200, -9315.708288788795, 2, 25.98356279499967, 1542, 159940,                                             159940, 0.0, 1437.0350341796875
201, -5246.128742456436, 2, 12.32444042499992, 729, 160669,                                             160669, 0.0, 1369.058349609375
202, 1813.8787113428116, 1, 8.951227291998293, 502, 161171,                                             161171, 0.0, 1514.7353515625
203, -3732.437873363495, 2, 2.7344867789997807, 149, 161320,                                             161320, 0.0, 2072.705078125
204, -6363.13653242588, 3, 9.52361947999998, 558, 161878,                                             161878, 0.0, 1453.5833740234375
205, -7458.750879764557, 2, 14.141969597998468, 835, 162713,                                             162713, 0.0, 1449.7642822265625
206, -7845.259084224701, 2, 12.56229761800023, 738, 163451,                                             163451, 0.0, 1286.096923828125
207, -4813.55592751503, 2, 11.324159574000078, 659, 164110,                                             164110, 0.0, 1489.6375732421875
208, -5251.928281545639, 3, 9.749202001001322, 564, 164674,                                             164674, 0.0, 1698.3984375
209, -6417.426894068718, 2, 16.36504017200059, 964, 165638,                                             165638, 0.0, 1543.556884765625
210, -11063.734149515629, 2, 23.187833935000526, 1366, 167004,                                             167004, 0.0, 1652.11865234375
211, -4618.8512308597565, 2, 7.441557025998918, 419, 167423,                                             167423, 0.0, 1645.6607666015625
212, -4273.428593158722, 2, 5.740027240999552, 339, 167762,                                             167762, 0.0, 1109.6497802734375
213, -13452.600858867168, 2, 48.251768313000866, 2830, 170592,                                             170592, 0.0, 1542.83203125
214, -176.7856011390686, 1, 17.346543655999994, 1014, 171606,                                             171606, 0.0, 1472.9241943359375
215, -6084.55034160614, 2, 10.728100490001452, 615, 172221,                                             172221, 0.0, 1596.0302734375
216, -4828.904819488525, 3, 9.555116823999924, 564, 172785,                                             172785, 0.0, 1412.4583740234375
217, -4453.576908707619, 2, 8.147861006998937, 485, 173270,                                             173270, 0.0, 1499.779296875
218, -4592.578499555588, 3, 9.14868863599986, 545, 173815,                                             173815, 0.0, 1572.3525390625
219, -6247.120940208435, 2, 17.16619681299926, 1020, 174835,                                             174835, 0.0, 1533.4002685546875
220, -9230.237726092339, 2, 22.7588664470004, 1321, 176156,                                             176156, 0.0, 1492.766845703125
221, -5621.084194481373, 2, 14.897152591000122, 885, 177041,                                             177041, 0.0, 1481.087158203125
222, -5763.431739509106, 2, 15.132801443000062, 876, 177917,                                             177917, 0.0, 1460.6956787109375
223, -6626.232305288315, 2, 10.930020943998898, 651, 178568,                                             178568, 0.0, 1429.89501953125
224, -6096.243097305298, 3, 20.35511765800038, 1201, 179769,                                             179769, 0.0, 1525.9156494140625
225, -7120.276403427124, 2, 11.537230969999655, 693, 180462,                                             180462, 0.0, 1301.7066650390625
226, -6080.798598647118, 2, 13.96438532600041, 818, 181280,                                             181280, 0.0, 1296.043701171875
227, -4048.4745676517487, 2, 7.141166415000043, 419, 181699,                                             181699, 0.0, 1428.796142578125
