episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
274, 3091.1794471144676, 1, 4.3075772789998155, 219, 359782,                                             359782, 0.0, 3370.375244140625
275, -13402.292856931686, 4, 49.82837167700109, 2744, 362526,                                             362526, 0.0, 2599.963623046875
276, 477.9109362959862, 1, 8.543977311999697, 486, 363012,                                             363012, 0.0, 2451.05419921875
277, -15249.534671545029, 4, 50.82850351099842, 2776, 365788,                                             365788, 0.0, 2493.253173828125
278, 3032.7978187203407, 1, 4.139219328999388, 217, 366005,                                             366005, 0.0, 2373.93212890625
279, -16942.31274998188, 2, 49.86070117700001, 2750, 368755,                                             368755, 0.0, 2284.24609375
280, 2690.442902624607, 1, 8.322964508999576, 421, 369176,                                             369176, 0.0, 2618.557373046875
281, -12931.022008180618, 4, 50.40052912399915, 2708, 371884,                                             371884, 0.0, 2098.8603515625
282, -13972.297206521034, 2, 46.822335254999416, 2512, 374396,                                             374396, 0.0, 2527.35400390625
283, 2610.933132350445, 1, 8.525177995001286, 453, 374849,                                             374849, 0.0, 2891.557861328125
284, 400.30334466695786, 1, 19.35849267699996, 1066, 375915,                                             375915, 0.0, 2687.015625
285, -5728.112381339073, 2, 20.355865481000365, 1092, 377007,                                             377007, 0.0, 2370.902587890625
286, -12015.087139844894, 4, 50.65401007999935, 2757, 379764,                                             379764, 0.0, 2433.050048828125
287, -13330.03136909008, 4, 50.837136809001095, 2785, 382549,                                             382549, 0.0, 2562.461669921875
288, -1086.730864316225, 1, 27.196612883000853, 1458, 384007,                                             384007, 0.0, 2059.94287109375
289, -22039.91868531704, 4, 50.62580375499965, 2751, 386758,                                             386758, 0.0, 2879.188720703125
290, -15465.622413635254, 4, 50.64531938300024, 2734, 389492,                                             389492, 0.0, 2246.783203125
291, -12775.378903865814, 4, 49.96353728500071, 2676, 392168,                                             392168, 0.0, 2739.122802734375
292, -15357.66031831503, 4, 52.2508481370005, 2726, 394894,                                             394894, 0.0, 2882.0673828125
293, -667.0602023005486, 1, 20.38344158200016, 1054, 395948,                                             395948, 0.0, 2616.975341796875
294, -13084.836299985647, 2, 43.61582026599899, 2320, 398268,                                             398268, 0.0, 2697.6240234375
295, -12320.027651786804, 4, 49.638723182999456, 2725, 400993,                                             400993, 0.0, 2399.432373046875
296, -9081.24449467659, 2, 20.55469925199941, 1094, 402087,                                             402087, 0.0, 2815.3486328125
297, -301.13332465291023, 1, 20.59203413600153, 1024, 403111,                                             403111, 0.0, 2398.283447265625
298, 1982.8852353096008, 1, 9.726165670999762, 495, 403606,                                             403606, 0.0, 2881.011474609375
299, -8494.33263400197, 1, 44.81628314699992, 2326, 405932,                                             405932, 0.0, 2378.52587890625
300, -5251.032791733742, 2, 3.541622978000305, 169, 406101,                                             406101, 0.0, 1754.1405029296875
301, -13585.7776953578, 4, 49.6084967379993, 2714, 408815,                                             408815, 0.0, 2435.26806640625
302, -11703.895857453346, 4, 50.03225355699942, 2662, 411477,                                             411477, 0.0, 2500.361328125
