episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
187, 1534.528854250908, 1, 6.318178539000655, 360, 172103,                                             172103, 0.0, 1668.6029052734375
188, -3138.249477148056, 2, 2.9099149749999924, 152, 172255,                                             172255, 0.0, 1263.7269287109375
189, -5919.512612104416, 3, 14.541753204999623, 844, 173099,                                             173099, 0.0, 1844.00341796875
190, -5079.658375263214, 2, 12.12755288399967, 698, 173797,                                             173797, 0.0, 1659.6776123046875
191, -6776.133810043335, 2, 13.995984528000918, 815, 174612,                                             174612, 0.0, 2009.3162841796875
192, -7802.891006171703, 2, 16.166333357999974, 938, 175550,                                             175550, 0.0, 1774.64404296875
193, -10796.216820657253, 2, 29.376704501999484, 1709, 177259,                                             177259, 0.0, 1744.4080810546875
194, -2508.3304538726807, 1, 16.767768175001038, 970, 178229,                                             178229, 0.0, 1428.7249755859375
195, -6619.341032743454, 2, 5.11604568400071, 282, 178511,                                             178511, 0.0, 1588.765380859375
196, -6361.096559047699, 2, 16.144889301998774, 937, 179448,                                             179448, 0.0, 1536.3424072265625
197, -892.4061058163643, 1, 14.159410360000038, 817, 180265,                                             180265, 0.0, 1589.7100830078125
198, -5832.475702404976, 2, 10.926179320998926, 625, 180890,                                             180890, 0.0, 1468.794677734375
199, 1245.3743364214897, 1, 6.3469367640009295, 367, 181257,                                             181257, 0.0, 1475.2474365234375
200, -5778.444563150406, 2, 9.324328084001536, 519, 181776,                                             181776, 0.0, 1758.554443359375
201, -5516.841039299965, 2, 13.791664419999506, 808, 182584,                                             182584, 0.0, 1709.9847412109375
202, -7663.785996973515, 2, 20.547983299999032, 1194, 183778,                                             183778, 0.0, 1566.0638427734375
203, 1866.3165485858917, 1, 5.13628310400054, 296, 184074,                                             184074, 0.0, 1840.59716796875
204, -7645.852002084255, 1, 41.43200644799981, 2446, 186520,                                             186520, 0.0, 1641.7864990234375
205, -7610.6005692481995, 2, 15.765101793998838, 932, 187452,                                             187452, 0.0, 1647.0408935546875
206, 196.69778043031693, 1, 10.126151170999947, 577, 188029,                                             188029, 0.0, 1698.7452392578125
207, -4334.804943561554, 2, 6.320756058999905, 358, 188387,                                             188387, 0.0, 1525.929443359375
208, -5933.165657758713, 2, 15.566658278999967, 905, 189292,                                             189292, 0.0, 1632.5672607421875
209, -18671.07945048809, 2, 41.43100163199961, 2431, 191723,                                             191723, 0.0, 1755.8702392578125
210, -5208.460858821869, 2, 13.536141739001323, 795, 192518,                                             192518, 0.0, 1535.812744140625
211, -8568.27391332388, 2, 16.80120902999988, 976, 193494,                                             193494, 0.0, 1789.3302001953125
212, -6735.70554792881, 2, 15.179275102998872, 881, 194375,                                             194375, 0.0, 1891.799560546875
213, -13342.332777261734, 2, 31.376870854999652, 1848, 196223,                                             196223, 0.0, 1665.5787353515625
214, -111.84290683269501, 1, 14.543459013999382, 833, 197056,                                             197056, 0.0, 1638.645263671875
215, 1001.4537606239319, 1, 11.534773555998981, 665, 197721,                                             197721, 0.0, 1642.3043212890625
216, -10980.867722928524, 3, 26.167639211998903, 1539, 199260,                                             199260, 0.0, 1932.2479248046875
217, -8375.450543522835, 2, 21.377070329999697, 1251, 200511,                                             200511, 0.0, 1841.1026611328125
218, -5591.550012648106, 2, 14.171148699000696, 809, 201320,                                             201320, 0.0, 1754.3709716796875
219, -12530.69042956829, 4, 50.02826884499882, 2950, 204270,                                             204270, 0.0, 1545.2708740234375
220, -6858.633895099163, 3, 15.362089383001148, 870, 205140,                                             205140, 0.0, 1779.235595703125
221, 1879.9930548667908, 1, 8.15962830799981, 453, 205593,                                             205593, 0.0, 1380.8253173828125
222, -3256.1496591567993, 2, 3.5359241330006626, 177, 205770,                                             205770, 0.0, 1501.4844970703125
223, 2109.257844686508, 1, 4.713393692998579, 260, 206030,                                             206030, 0.0, 1400.9249267578125
224, -8067.4016942977905, 1, 41.80606463000004, 2447, 208477,                                             208477, 0.0, 1913.2177734375
225, -3570.3992207050323, 3, 6.546897057000024, 364, 208841,                                             208841, 0.0, 1735.482666015625
226, -7168.890875220299, 1, 44.03880421299982, 2568, 211409,                                             211409, 0.0, 1665.5477294921875
227, -8722.630074501038, 3, 13.536308053000539, 783, 212192,                                             212192, 0.0, 1709.8138427734375
228, -9520.014134347439, 4, 50.06521527399855, 2886, 215078,                                             215078, 0.0, 1704.453369140625
229, -8472.192655444145, 2, 23.591122916999666, 1328, 216406,                                             216406, 0.0, 1579.4742431640625
230, 1739.394692093134, 1, 5.344238898000185, 294, 216700,                                             216700, 0.0, 1449.0804443359375
231, 1545.4729048609734, 1, 10.150997902999734, 575, 217275,                                             217275, 0.0, 1530.5289306640625
232, -10798.100616455078, 4, 50.83965211299983, 2916, 220191,                                             220191, 0.0, 1577.940185546875
233, -5687.922479093075, 2, 17.143844371999876, 979, 221170,                                             221170, 0.0, 1565.53271484375
234, -5380.796261489391, 1, 44.018771635999656, 2513, 223683,                                             223683, 0.0, 1635.479248046875
235, 269.94043189287186, 1, 19.94847617599953, 1141, 224824,                                             224824, 0.0, 1721.674560546875
236, -8571.55735117197, 3, 26.387501134999184, 1530, 226354,                                             226354, 0.0, 1488.4676513671875
237, -6146.473213493824, 2, 16.93824578800013, 966, 227320,                                             227320, 0.0, 1733.4110107421875
238, -5768.193535327911, 2, 17.753994757000328, 1022, 228342,                                             228342, 0.0, 1733.5225830078125
239, -4489.170121192932, 3, 10.150531235000017, 570, 228912,                                             228912, 0.0, 1592.2247314453125
240, 707.4903189539909, 1, 9.326201124000363, 512, 229424,                                             229424, 0.0, 1564.0357666015625
241, -4423.616500616074, 3, 4.978387193999879, 265, 229689,                                             229689, 0.0, 1611.6656494140625
242, -12575.428599357605, 2, 44.6173443560001, 2520, 232209,                                             232209, 0.0, 1768.1846923828125
243, 1398.7563748955727, 1, 5.536584936000509, 299, 232508,                                             232508, 0.0, 1949.9014892578125
244, -10248.446191191673, 4, 50.82243895399915, 2897, 235405,                                             235405, 0.0, 1712.0975341796875
245, -13478.374349594116, 4, 50.452085150998755, 2930, 238335,                                             238335, 0.0, 1611.311767578125
246, -7762.352743297815, 1, 39.00513911300004, 2250, 240585,                                             240585, 0.0, 1644.0159912109375
247, 543.3232008218765, 1, 14.169736440999259, 775, 241360,                                             241360, 0.0, 1603.3040771484375
248, -5164.604929327965, 2, 16.941090468000766, 953, 242313,                                             242313, 0.0, 1539.4974365234375
249, -6540.642380952835, 2, 16.344233665000502, 929, 243242,                                             243242, 0.0, 1872.8858642578125
